path,top_dir,ext,size_bytes,mtime_local,review_status,notes
libs/HP-Socket/Doc/HP-Socket Development Guide.pdf,libs,.pdf,1975240,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Doc/HP-Socket HTTP Class Diagram.jpg,libs,.jpg,902570,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Doc/HP-Socket Logo.png,libs,.png,36902,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Doc/HP-Socket Sequence Diagram.jpg,libs,.jpg,309211,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Doc/HP-Socket SSL Class Diagram.jpg,libs,.jpg,323073,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Doc/HP-Socket-Agent-Demo.jpg,libs,.jpg,117359,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Doc/HP-Socket-Agent.jpg,libs,.jpg,136054,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Doc/HP-Socket-Client.jpg,libs,.jpg,118320,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Doc/HP-Socket-Server.jpg,libs,.jpg,119465,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Doc/HTTP Component - mini.jpg,libs,.jpg,92780,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Doc/PUSH-PULL-PACK.jpg,libs,.jpg,91927,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Doc/SSL Component - mini.jpg,libs,.jpg,104860,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Doc/UdpNode Sequence Diagram.jpg,libs,.jpg,106455,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/DotNet/README.md,libs,.md,15573,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/DotNet/README_zh.md,libs,.md,14027,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/LICENSE,libs,<noext>,858,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/Change-APIs.txt,libs,.txt,12951,2026-01-11 10:38:07,runtime_data,runtime_or_dump
libs/HP-Socket/Linux/Change-Log.txt,libs,.txt,25145,2026-01-11 10:38:07,runtime_data,runtime_or_dump
libs/HP-Socket/Linux/demo/Android.mk,libs,.mk,3453,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/Application.mk,libs,.mk,235,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/build-android-ndk-demo.bat,libs,.bat,202,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/build-android-ndk-demo.sh,libs,.sh,184,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/global/Crypto.cpp,libs,.cpp,93258,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/global/Crypto.h,libs,.h,12398,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/global/helper.cpp,libs,.cpp,72327,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/global/helper.h,libs,.h,19462,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/ca.cer,libs,.cer,1418,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/ca.crt,libs,.crt,1418,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/ca.key,libs,.key,1904,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/ca.pem,libs,.pem,3322,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/ca2.cer,libs,.cer,1434,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/ca2.crt,libs,.crt,1434,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/ca2.key,libs,.key,1904,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/ca2.pem,libs,.pem,3338,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/client.cer,libs,.cer,1364,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/client.crt,libs,.crt,4495,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/client.csr,libs,.csr,1108,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/client.key,libs,.key,1904,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/client.pem,libs,.pem,6399,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/client2.cer,libs,.cer,1382,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/client2.crt,libs,.crt,4523,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/client2.csr,libs,.csr,1116,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/client2.key,libs,.key,1904,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/client2.pem,libs,.pem,6427,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/server.cer,libs,.cer,1526,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/server.crt,libs,.crt,4958,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/server.csr,libs,.csr,1112,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/server.key,libs,.key,1884,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/server.pem,libs,.pem,6842,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/server2.cer,libs,.cer,1554,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/server2.crt,libs,.crt,5008,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/server2.csr,libs,.csr,1120,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/server2.key,libs,.key,1904,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/server2.pem,libs,.pem,6912,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/ssl-cert/ssl-cert-ext.txt,libs,.txt,335,2026-01-11 10:38:07,runtime_data,runtime_or_dump
libs/HP-Socket/Linux/demo/ssl-cert/ssl-cert-ext2.txt,libs,.txt,347,2026-01-11 10:38:07,runtime_data,runtime_or_dump
libs/HP-Socket/Linux/demo/testecho-arq-pfm/Android.mk,libs,.mk,963,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq-pfm/client/client.cpp,libs,.cpp,4968,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq-pfm/client/client.vcxproj,libs,.vcxproj,16042,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq-pfm/client/client.vcxproj.filters,libs,.filters,2370,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq-pfm/client/client.vcxproj.user,libs,.user,2212,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq-pfm/server/server.cpp,libs,.cpp,5331,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq-pfm/server/server.vcxproj,libs,.vcxproj,16042,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq-pfm/server/server.vcxproj.filters,libs,.filters,2370,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq-pfm/server/server.vcxproj.user,libs,.user,2224,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq-pfm/testecho-arq-pfm.sln,libs,.sln,3587,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq/Android.mk,libs,.mk,919,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq/client/client.cpp,libs,.cpp,3218,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq/client/client.vcxproj,libs,.vcxproj,17490,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq/client/client.vcxproj.filters,libs,.filters,5744,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq/client/client.vcxproj.user,libs,.user,2212,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq/server/server.cpp,libs,.cpp,4823,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq/server/server.vcxproj,libs,.vcxproj,17490,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq/server/server.vcxproj.filters,libs,.filters,5744,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq/server/server.vcxproj.user,libs,.user,2224,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-arq/testecho-arq.sln,libs,.sln,3587,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/agent/agent.cpp,libs,.cpp,16391,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/agent/agent.vcxproj,libs,.vcxproj,16469,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/agent/agent.vcxproj.filters,libs,.filters,2674,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/agent/agent.vcxproj.user,libs,.user,2212,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/Android.mk,libs,.mk,2513,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/client/client.cpp,libs,.cpp,14643,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/client/client.vcxproj,libs,.vcxproj,16472,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/client/client.vcxproj.filters,libs,.filters,2675,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/client/client.vcxproj.user,libs,.user,2307,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/server/server.cpp,libs,.cpp,22307,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/server/server.vcxproj,libs,.vcxproj,16472,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/server/server.vcxproj.filters,libs,.filters,2675,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/server/server.vcxproj.user,libs,.user,2224,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/syncclient/syncclient.cpp,libs,.cpp,18733,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/syncclient/syncclient.vcxproj,libs,.vcxproj,16484,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/syncclient/syncclient.vcxproj.filters,libs,.filters,2679,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/syncclient/syncclient.vcxproj.user,libs,.user,2303,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http-4c/testecho-http-4c.sln,libs,.sln,4778,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/agent/agent.cpp,libs,.cpp,16790,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/agent/agent.vcxproj,libs,.vcxproj,25084,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/agent/agent.vcxproj.filters,libs,.filters,7057,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/agent/agent.vcxproj.user,libs,.user,3182,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/Android.mk,libs,.mk,1936,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/client/client.cpp,libs,.cpp,15029,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/client/client.vcxproj,libs,.vcxproj,25093,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/client/client.vcxproj.filters,libs,.filters,7064,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/client/client.vcxproj.user,libs,.user,3277,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/server/server.cpp,libs,.cpp,21570,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/server/server.vcxproj,libs,.vcxproj,25573,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/server/server.vcxproj.filters,libs,.filters,7064,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/server/server.vcxproj.user,libs,.user,3124,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/syncclient/syncclient.cpp,libs,.cpp,18318,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/syncclient/syncclient.vcxproj,libs,.vcxproj,25105,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/syncclient/syncclient.vcxproj.filters,libs,.filters,7068,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/syncclient/syncclient.vcxproj.user,libs,.user,3273,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-http/testecho-http.sln,libs,.sln,6875,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-lib/agent/agent.cpp,libs,.cpp,6552,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-lib/agent/agent.vcxproj,libs,.vcxproj,16211,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-lib/agent/agent.vcxproj.filters,libs,.filters,2249,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-lib/agent/agent.vcxproj.user,libs,.user,2212,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-lib/Android.mk,libs,.mk,1766,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-lib/client/client.cpp,libs,.cpp,4729,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-lib/client/client.vcxproj,libs,.vcxproj,16214,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-lib/client/client.vcxproj.filters,libs,.filters,2250,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-lib/client/client.vcxproj.user,libs,.user,2212,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-lib/server/server.cpp,libs,.cpp,5951,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-lib/server/server.vcxproj,libs,.vcxproj,16249,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-lib/server/server.vcxproj.filters,libs,.filters,2370,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-lib/server/server.vcxproj.user,libs,.user,2224,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-lib/testecho-lib.sln,libs,.sln,3725,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pack/agent/agent.cpp,libs,.cpp,4605,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pack/agent/agent.vcxproj,libs,.vcxproj,17451,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pack/agent/agent.vcxproj.filters,libs,.filters,5388,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pack/agent/agent.vcxproj.user,libs,.user,2212,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pack/Android.mk,libs,.mk,1363,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pack/client/client.cpp,libs,.cpp,3257,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pack/client/client.vcxproj,libs,.vcxproj,17458,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pack/client/client.vcxproj.filters,libs,.filters,5393,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pack/client/client.vcxproj.user,libs,.user,2212,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pack/server/server.cpp,libs,.cpp,4790,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pack/server/server.vcxproj,libs,.vcxproj,17458,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pack/server/server.vcxproj.filters,libs,.filters,5393,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pack/server/server.vcxproj.user,libs,.user,2224,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pack/testecho-pack.sln,libs,.sln,3725,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pfm/agent/agent.cpp,libs,.cpp,4575,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pfm/agent/agent.vcxproj,libs,.vcxproj,17223,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pfm/agent/agent.vcxproj.filters,libs,.filters,4964,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pfm/agent/agent.vcxproj.user,libs,.user,2248,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pfm/Android.mk,libs,.mk,1357,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pfm/client/client.cpp,libs,.cpp,4155,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pfm/client/client.vcxproj,libs,.vcxproj,17228,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pfm/client/client.vcxproj.filters,libs,.filters,4967,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pfm/client/client.vcxproj.user,libs,.user,2212,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pfm/server/server.cpp,libs,.cpp,5190,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pfm/server/server.vcxproj,libs,.vcxproj,17228,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
libs/HP-Socket/Linux/demo/testecho-pfm/server/server.vcxproj.filters,libs,.filters,4967,2026-01-11 10:38:07,skip(third_party),HP-Socket third party
